PersonID,CommentID
me2201018,C0007926
me2201019,C0007927
me2201020,C0007928
me2201022,C0007929
me2201023,C0007930
me2201024,C0007931
me2201025,C0007932
me2201026,C0007933
me2201027,C0007934
me2201028,C0007935
me2201029,C0007936
me2201030,C0007937
me2201031,C0007938
me2201032,C0007939
me2201033,C0007940
me2201034,C0007941
me2201035,C0007942
me2201036,C0007943
me2201037,C0007944
me2201038,C0007945
me2201039,C0007946
me2201040,C0007947
me2201041,C0007948
me2201042,C0007949
me2201043,C0007950
me2201044,C0007951
me2201045,C0007952
me2201046,C0007953
me2201047,C0007954
me2201048,C0007955
me2201049,C0007956
me2201050,C0007957
me2201051,C0007958
me2201052,C0007959
me2201053,C0007960
me2201054,C0007961
me2201055,C0007962
me2201057,C0007963
me2201058,C0007964
me2201059,C0007965
me2201060,C0007966
me2201061,C0007967
me2201062,C0007968
me2201063,C0007969
me2201064,C0007970
me2201065,C0007971
me2201066,C0007972
me2201067,C0007973
me2201068,C0007974
me2201069,C0007975
me2201070,C0007976
me2201071,C0007977
me2201072,C0007978
me2201073,C0007979
me2201074,C0007980
me2201075,C0007981
me2201196,C0007982
me2201197,C0007983
me2210290,C0007984
me2210291,C0007985
me2210292,C0007986
me2210293,C0007987
me2210294,C0007988
me2210295,C0007989
me2210296,C0007990
me2210297,C0007991
me2210298,C0007992
me2210299,C0007993
me2210300,C0007994
me2211042,C0007995
me2211043,C0007996
me2211044,C0007997
me2211047,C0007998
me2211048,C0007999
me2211050,C0008000
me2211053,C0008001
me2211054,C0008002
me2211055,C0008003
me2211056,C0008004
me2211057,C0008005
me2211058,C0008006
me2211059,C0008007
me2211060,C0008008
me2211061,C0008009
me2211063,C0008010
me2211064,C0008011
me2211065,C0008012
me2211066,C0008013
me2211067,C0008014
me2211068,C0008015
me2211069,C0008016
me2211070,C0008017
me2211071,C0008018
me2211073,C0008019
me2211074,C0008020
me2211075,C0008021
me2211076,C0008022
me2211077,C0008023
me2211078,C0008024
me2211079,C0008025
me2211080,C0008026
me2211081,C0008027
me2211082,C0008028
me2211083,C0008029
me2211084,C0008030
me2211085,C0008031
me2211087,C0008032
me2211088,C0008033
me2211089,C0008034
me2211090,C0008035
me2211091,C0008036
me2211092,C0008037
me2211093,C0008038
me2211094,C0008039
me2211095,C0008040
me2211096,C0008041
me2211097,C0008042
me2211098,C0008043
me2211099,C0008044
me2211100,C0008045
me2211101,C0008046
me2211102,C0008047
me2211103,C0008048
me2211104,C0008049
me2211105,C0008050
me2211106,C0008051
me2211107,C0008052
me2211109,C0008053
me2211110,C0008054
me2211111,C0008055
me2211112,C0008056
me2211113,C0008057
me2211114,C0008058
me2211115,C0008059
me2211116,C0008060
me2211117,C0008061
me2211118,C0008062
me2211208,C0008063
me2211215,C0008064
me2211223,C0008065
ms1200737,C0008066
ms1200738,C0008067
ms1200739,C0008068
ms1200740,C0008069
ms1200741,C0008070
ms1200742,C0008071
ms1200743,C0008072
ms1200745,C0008073
ms1200746,C0008074
ms1200747,C0008075
ms1200748,C0008076
ms1200749,C0008077
ms1200750,C0008078
ms1200751,C0008079
ms1200752,C0008080
ms1200753,C0008081
ms1200754,C0008082
ms1200755,C0008083
ms1200756,C0008084
ms1200757,C0008085
ms1200758,C0008086
ms1200759,C0008087
ms1200760,C0008088
ms1200761,C0008089
ms1200762,C0008090
ms1200763,C0008091
ms1200764,C0008092
ms1200765,C0008093
ms1200766,C0008094
ms1200767,C0008095
ms1200768,C0008096
ms1200769,C0008097
ms1200770,C0008098
ms1200772,C0008099
ms1200773,C0008100
ms1200774,C0008101
ms1200775,C0008102
ms1210226,C0008103
ms1210849,C0008104
ms1210850,C0008105
ms1210851,C0008106
ms1210852,C0008107
ms1210853,C0008108
ms1210854,C0008109
ms1210855,C0008110
ms1210856,C0008111
ms1210857,C0008112
ms1210858,C0008113
ms1210859,C0008114
ms1210860,C0008115
ms1210861,C0008116
ms1210862,C0008117
ms1210863,C0008118
ms1210864,C0008119
ms1210865,C0008120
ms1210866,C0008121
ms1210867,C0008122
ms1210868,C0008123
ms1210869,C0008124
ms1210871,C0008125
ms1210872,C0008126
ms1210873,C0008127
ms1210874,C0008128
ms1210875,C0008129
ms1210876,C0008130
ms1210877,C0008131
ms1210878,C0008132
ms1210879,C0008133
ms1210880,C0008134
ms1210881,C0008135
ms1210882,C0008136
ms1210883,C0008137
ms1210884,C0008138
ms1210885,C0008139
ms1210886,C0008140
ms1211221,C0008141
mt1190068,C0008142
mt1190075,C0008143
mt1190079,C0008144
mt1190262,C0008145
mt1190285,C0008146
mt1190463,C0008147
mt1190512,C0008148
mt1190556,C0008149
mt1190652,C0008150
mt1190658,C0008151
mt1190668,C0008152
mt1190669,C0008153
mt1190670,C0008154
mt1190672,C0008155
mt1190674,C0008156
mt1190675,C0008157
mt1190676,C0008158
mt1190677,C0008159
mt1190678,C0008160
mt1190679,C0008161
mt1190680,C0008162
mt1190681,C0008163
mt1190682,C0008164
mt1190683,C0008165
mt1190684,C0008166
mt1190685,C0008167
mt1190686,C0008168
mt1190687,C0008169
mt1190688,C0008170
mt1190689,C0008171
mt1190690,C0008172
mt1190691,C0008173
mt1190692,C0008174
mt1190693,C0008175
mt1190694,C0008176
mt1190695,C0008177
mt1190696,C0008178
mt1190697,C0008179
mt1190698,C0008180
mt1190700,C0008181
mt1190701,C0008182
mt1190702,C0008183
mt1190703,C0008184
mt1190704,C0008185
mt1190705,C0008186
mt1190706,C0008187
mt1190707,C0008188
mt1190708,C0008189
mt1190709,C0008190
mt1190710,C0008191
mt1190711,C0008192
mt1190712,C0008193
mt1190713,C0008194
mt1190714,C0008195
mt1190715,C0008196
mt1190716,C0008197
mt1190717,C0008198
mt1190718,C0008199
mt1190719,C0008200
mt1190720,C0008201
mt1190721,C0008202
mt1190723,C0008203
mt1190724,C0008204
mt1190725,C0008205
mt1190726,C0008206
mt1190727,C0008207
mt1190728,C0008208
mt1190729,C0008209
mt1190730,C0008210
mt1190731,C0008211
mt1190732,C0008212
mt1190733,C0008213
mt1190734,C0008214
mt1190735,C0008215
mt1190736,C0008216
mt1190759,C0008217
mt1190762,C0008218
mt1190764,C0008219
mt1190765,C0008220
mt1190961,C0008221
mt1200128,C0008222
mt1200143,C0008223
mt1200465,C0008224
mt1200619,C0008225
mt1200656,C0008226
mt1200776,C0008227
mt1200777,C0008228
mt1200778,C0008229
mt1200779,C0008230
mt1200780,C0008231
mt1200781,C0008232
mt1200782,C0008233
mt1200783,C0008234
mt1200784,C0008235
mt1200785,C0008236
mt1200786,C0008237
mt1200787,C0008238
mt1200788,C0008239
mt1200789,C0008240
mt1200790,C0008241
mt1200791,C0008242
mt1200792,C0008243
mt1200793,C0008244
mt1200794,C0008245
mt1200795,C0008246
mt1200796,C0008247
mt1200797,C0008248
mt1200798,C0008249
mt1200799,C0008250
mt1200800,C0008251
mt1200801,C0008252
mt1200802,C0008253
mt1200803,C0008254
mt1200804,C0008255
mt1200805,C0008256
mt1200806,C0008257
mt1200807,C0008258
mt1200808,C0008259
mt1200809,C0008260
mt1200810,C0008261
mt1200811,C0008262
mt1200812,C0008263
mt1200813,C0008264
mt1200814,C0008265
mt1200815,C0008266
mt1200816,C0008267
mt1200817,C0008268
mt1200818,C0008269
mt1200819,C0008270
mt1200820,C0008271
mt1200821,C0008272
mt1200822,C0008273
mt1200823,C0008274
mt1200824,C0008275
mt1200825,C0008276
mt1200826,C0008277
mt1200827,C0008278
mt1200828,C0008279
mt1200829,C0008280
mt1200830,C0008281
mt1200831,C0008282
mt1200832,C0008283
mt1200833,C0008284
mt1200834,C0008285
mt1200835,C0008286
mt1200836,C0008287
mt1200838,C0008288
mt1200839,C0008289
mt1200841,C0008290
mt1200842,C0008291
mt1200843,C0008292
mt1200844,C0008293
mt1200845,C0008294
mt1200846,C0008295
mt1200847,C0008296
mt1200848,C0008297
mt1200849,C0008298
mt1200850,C0008299
mt1200851,C0008300
mt1200852,C0008301
mt1200853,C0008302
mt1200854,C0008303
mt1200855,C0008304
mt1200856,C0008305
mt1200857,C0008306
mt1200858,C0008307
mt1200859,C0008308
mt1200860,C0008309
mt1200861,C0008310
mt1200862,C0008311
mt1200863,C0008312
mt1200864,C0008313
mt1200868,C0008314
mt1200887,C0008315
mt1210143,C0008316
mt1210227,C0008317
mt1210228,C0008318
mt1210230,C0008319
mt1210231,C0008320
mt1210232,C0008321
mt1210233,C0008322
mt1210234,C0008323
mt1210235,C0008324
mt1210236,C0008325
mt1210237,C0008326
mt1210238,C0008327
mt1210239,C0008328
mt1210240,C0008329
mt1210241,C0008330
mt1210242,C0008331
mt1210244,C0008332
mt1210245,C0008333
mt1210246,C0008334
mt1210247,C0008335
mt1210248,C0008336
mt1210250,C0008337
mt1210251,C0008338
mt1210252,C0008339
mt1210253,C0008340
mt1210254,C0008341
mt1210255,C0008342
mt1210256,C0008343
mt1210257,C0008344
mt1210258,C0008345
mt1210259,C0008346
mt1210260,C0008347
mt1210261,C0008348
mt1210262,C0008349
mt1210263,C0008350
mt1210264,C0008351
mt1210286,C0008352
mt1210434,C0008353
mt1210623,C0008354
mt1210637,C0008355
mt1210678,C0008356
mt1210697,C0008357
mt1210700,C0008358
mt1210702,C0008359
mt1210703,C0008360
mt1210740,C0008361
mt1210822,C0008362
mt1210887,C0008363
mt1210888,C0008364
mt1210889,C0008365
mt1210890,C0008366
mt1210892,C0008367
mt1210893,C0008368
mt1210894,C0008369
mt1210895,C0008370
mt1210896,C0008371
mt1210897,C0008372
mt1210898,C0008373
mt1210899,C0008374
mt1210900,C0008375
mt1210901,C0008376
mt1210902,C0008377
mt1210903,C0008378
mt1210904,C0008379
mt1210905,C0008380
mt1210906,C0008381
mt1210907,C0008382
mt1210908,C0008383
mt1210909,C0008384
mt1210910,C0008385
mt1210911,C0008386
mt1210912,C0008387
mt1210913,C0008388
mt1210916,C0008389
mt1210918,C0008390
mt1210919,C0008391
mt1210920,C0008392
mt1210921,C0008393
mt1210922,C0008394
mt1210923,C0008395
mt1210924,C0008396
mt1210925,C0008397
mt1210926,C0008398
mt1210927,C0008399
mt1210928,C0008400
mt1210929,C0008401
mt1210930,C0008402
mt1210931,C0008403
mt1210932,C0008404
mt1210933,C0008405
mt1210934,C0008406
mt1210935,C0008407
mt1210936,C0008408
mt1210937,C0008409
mt1210938,C0008410
mt6190493,C0008411
mt6190628,C0008412
mt6190631,C0008413
mt6190737,C0008414
mt6190738,C0008415
mt6190739,C0008416
mt6190740,C0008417
mt6190741,C0008418
mt6190742,C0008419
mt6190743,C0008420
mt6190744,C0008421
mt6190745,C0008422
mt6190746,C0008423
mt6190747,C0008424
mt6190748,C0008425
mt6190749,C0008426
mt6190751,C0008427
mt6190752,C0008428
mt6190753,C0008429
mt6190754,C0008430
mt6190755,C0008431
mt6190756,C0008432
mt6190757,C0008433
mt6190758,C0008434
mt6190760,C0008435
mt6190761,C0008436
mt6190763,C0008437
mt6190766,C0008438
mt6190767,C0008439
mt6190824,C0008440
mt6190837,C0008441
mt6190838,C0008442
mt6190997,C0008443
mt6200159,C0008444
mt6200234,C0008445
mt6200307,C0008446
mt6200571,C0008447
mt6200581,C0008448
mt6200618,C0008449
mt6200865,C0008450
mt6200866,C0008451
mt6200867,C0008452
mt6200870,C0008453
mt6200871,C0008454
mt6200872,C0008455
mt6200873,C0008456
mt6200874,C0008457
mt6200875,C0008458
mt6200876,C0008459
mt6200877,C0008460
mt6200879,C0008461
mt6200880,C0008462
mt6200881,C0008463
mt6200882,C0008464
mt6200883,C0008465
mt6200884,C0008466
mt6200885,C0008467
mt6200886,C0008468
mt6200888,C0008469
mt6200889,C0008470
mt6200890,C0008471
mt6200892,C0008472
mt6200893,C0008473
mt6200894,C0008474
mt6200895,C0008475
mt6200896,C0008476
mt6200897,C0008477
mt6200986,C0008478
mt6210265,C0008479
mt6210266,C0008480
mt6210267,C0008481
mt6210268,C0008482
mt6210269,C0008483
mt6210270,C0008484
mt6210814,C0008485
mt6210939,C0008486
mt6210940,C0008487
mt6210941,C0008488
mt6210942,C0008489
mt6210943,C0008490
mt6210944,C0008491
mt6210945,C0008492
mt6210946,C0008493
mt6210947,C0008494
mt6210949,C0008495
mt6210950,C0008496
mt6210951,C0008497
mt6210952,C0008498
mt6210953,C0008499
mt6210954,C0008500
mt6210955,C0008501
mt6210956,C0008502
mt6210957,C0008503
mt6210958,C0008504
mt6210959,C0008505
mt6210960,C0008506
mt6210961,C0008507
mt6210963,C0008508
mt6210964,C0008509
mt6210965,C0008510
mt6210966,C0008511
mt6211051,C0008512
ph1190082,C0008513
ph1190211,C0008514
ph1190608,C0008515
ph1190609,C0008516
ph1190610,C0008517
ph1190612,C0008518
ph1190613,C0008519
ph1190614,C0008520
ph1190615,C0008521
ph1190616,C0008522
ph1190618,C0008523
ph1190619,C0008524
ph1190620,C0008525
ph1190621,C0008526
ph1190623,C0008527
ph1190625,C0008528
ph1190626,C0008529
ph1190627,C0008530
ph1190629,C0008531
ph1190630,C0008532
ph1190632,C0008533
ph1190633,C0008534
ph1190634,C0008535
ph1190636,C0008536
ph1190637,C0008537
ph1190638,C0008538
ph1190639,C0008539
ph1190640,C0008540
ph1190641,C0008541
ph1190642,C0008542
ph1190643,C0008543
ph1190644,C0008544
ph1190645,C0008545
ph1190646,C0008546
ph1190647,C0008547
ph1190648,C0008548
ph1190649,C0008549
ph1190650,C0008550
ph1190651,C0008551
ph1190653,C0008552
ph1190654,C0008553
ph1190655,C0008554
ph1190656,C0008555
ph1190659,C0008556
ph1190660,C0008557
ph1190662,C0008558
ph1190663,C0008559
ph1190665,C0008560
ph1190666,C0008561
ph1190667,C0008562
ph1199009,C0008563
ph1199159,C0008564
ph1200675,C0008565
ph1200676,C0008566
ph1200677,C0008567
ph1200678,C0008568
ph1200679,C0008569
ph1200680,C0008570
ph1200681,C0008571
ph1200682,C0008572
ph1200683,C0008573
ph1200684,C0008574
ph1200685,C0008575
ph1200686,C0008576
ph1200687,C0008577
ph1200688,C0008578
ph1200689,C0008579
ph1200690,C0008580
ph1200691,C0008581
ph1200692,C0008582
ph1200693,C0008583
ph1200694,C0008584
ph1200695,C0008585
ph1200696,C0008586
ph1200697,C0008587
ph1200698,C0008588
ph1200699,C0008589
ph1200700,C0008590
ph1200701,C0008591
ph1200702,C0008592
ph1200703,C0008593
ph1200704,C0008594
ph1200705,C0008595
ph1200706,C0008596
ph1200707,C0008597
ph1200708,C0008598
ph1200709,C0008599
ph1200710,C0008600
ph1200711,C0008601
ph1200712,C0008602
ph1200713,C0008603
ph1200714,C0008604
ph1200715,C0008605
ph1200716,C0008606
ph1200717,C0008607
ph1200718,C0008608
ph1200719,C0008609
ph1200720,C0008610
ph1200721,C0008611
ph1200722,C0008612
ph1200723,C0008613
ph1200724,C0008614
ph1200725,C0008615
ph1200726,C0008616
ph1200727,C0008617
ph1200728,C0008618
ph1200729,C0008619
ph1200730,C0008620
ph1200731,C0008621
ph1200732,C0008622
ph1200733,C0008623
ph1200734,C0008624
ph1200735,C0008625
ph1200736,C0008626
ph1201194,C0008627
ph1210207,C0008628
ph1210208,C0008629
ph1210210,C0008630
ph1210212,C0008631
ph1210213,C0008632
ph1210214,C0008633
ph1210215,C0008634
ph1210216,C0008635
ph1210217,C0008636
ph1210218,C0008637
ph1210219,C0008638
ph1210220,C0008639
ph1210221,C0008640
ph1210222,C0008641
ph1210223,C0008642
ph1210224,C0008643
ph1210225,C0008644
ph1210807,C0008645
ph1210808,C0008646
ph1210810,C0008647
ph1210811,C0008648
ph1210812,C0008649
ph1210813,C0008650
ph1210815,C0008651
ph1210816,C0008652
ph1210817,C0008653
ph1210818,C0008654
ph1210819,C0008655
ph1210820,C0008656
ph1210821,C0008657
ph1210823,C0008658
ph1210824,C0008659
ph1210825,C0008660
ph1210826,C0008661
ph1210827,C0008662
ph1210828,C0008663
ph1210829,C0008664
ph1210830,C0008665
ph1210831,C0008666
ph1210832,C0008667
ph1210833,C0008668
ph1210834,C0008669
ph1210835,C0008670
ph1210836,C0008671
ph1210837,C0008672
ph1210838,C0008673
ph1210839,C0008674
ph1210840,C0008675
ph1210841,C0008676
ph1210842,C0008677
ph1210843,C0008678
ph1210844,C0008679
ph1210845,C0008680
ph1210846,C0008681
ph1210847,C0008682
ph1210848,C0008683
ph1211219,C0008684
tt1190946,C0008685
tt1190947,C0008686
tt1190948,C0008687
tt1190949,C0008688
tt1190950,C0008689
tt1190952,C0008690
tt1190953,C0008691
tt1190954,C0008692
tt1190955,C0008693
tt1190956,C0008694
tt1190957,C0008695
tt1190959,C0008696
tt1190962,C0008697
tt1190963,C0008698
tt1190965,C0008699
tt1190966,C0008700
tt1190968,C0008701
tt1190970,C0008702
tt1190971,C0008703
tt1190972,C0008704
tt1190973,C0008705
tt1190974,C0008706
tt1190975,C0008707
tt1190976,C0008708
tt1190977,C0008709
tt1190978,C0008710
tt1190979,C0008711
tt1190980,C0008712
tt1190981,C0008713
tt1190982,C0008714
tt1190983,C0008715
tt1190984,C0008716
tt1190985,C0008717
tt1190986,C0008718
tt1190988,C0008719
tt1190989,C0008720
tt1190990,C0008721
tt1190991,C0008722
tt1190992,C0008723
tt1190993,C0008724
tt1190994,C0008725
tt1190995,C0008726
tt1190996,C0008727
tt1190999,C0008728
tt1191000,C0008729
tt1191001,C0008730
tt1191002,C0008731
tt1191003,C0008732
tt1191004,C0008733
tt1191005,C0008734
tt1191006,C0008735
tt1191007,C0008736
tt1191008,C0008737
tt1191009,C0008738
tt1191010,C0008739
tt1191011,C0008740
tt1191013,C0008741
tt1191014,C0008742
tt1191019,C0008743
tt1191020,C0008744
tt1191021,C0008745
tt1191022,C0008746
tt1191023,C0008747
tt1191024,C0008748
tt1191025,C0008749
tt1191026,C0008750
tt1191027,C0008751
tt1191028,C0008752
tt1191029,C0008753
tt1191030,C0008754
tt1191031,C0008755
tt1191032,C0008756
tt1191033,C0008757
tt1191034,C0008758
tt1191036,C0008759
tt1191037,C0008760
tt1191038,C0008761
tt1191039,C0008762
tt1191040,C0008763
tt1191041,C0008764
tt1191043,C0008765
tt1191044,C0008766
tt1191045,C0008767
tt1191047,C0008768
tt1191048,C0008769
tt1191049,C0008770
tt1191050,C0008771
tt1191051,C0008772
tt1191053,C0008773
tt1191055,C0008774
tt1191056,C0008775
tt1191059,C0008776
tt1191060,C0008777
tt1191061,C0008778
tt1191063,C0008779
tt1191067,C0008780
tt1191084,C0008781
tt1191085,C0008782
tt1191087,C0008783
tt1191088,C0008784
tt1191089,C0008785
tt1191090,C0008786
tt1191091,C0008787
tt1191092,C0008788
tt1191093,C0008789
tt1191094,C0008790
tt1201076,C0008791
tt1201077,C0008792
tt1201078,C0008793
tt1201079,C0008794
tt1201080,C0008795
tt1201081,C0008796
tt1201082,C0008797
tt1201083,C0008798
tt1201084,C0008799
tt1201085,C0008800
tt1201086,C0008801
tt1201087,C0008802
tt1201088,C0008803
tt1201089,C0008804
tt1201090,C0008805
tt1201091,C0008806
tt1201092,C0008807
tt1201093,C0008808
tt1201094,C0008809
tt1201095,C0008810
tt1201096,C0008811
tt1201097,C0008812
tt1201098,C0008813
tt1201099,C0008814
tt1201100,C0008815
tt1201101,C0008816
tt1201102,C0008817
tt1201103,C0008818
tt1201104,C0008819
tt1201105,C0008820
tt1201106,C0008821
tt1201107,C0008822
tt1201108,C0008823
tt1201109,C0008824
tt1201110,C0008825
tt1201111,C0008826
tt1201112,C0008827
tt1201113,C0008828
tt1201114,C0008829
tt1201115,C0008830
tt1201116,C0008831
tt1201117,C0008832
tt1201118,C0008833
tt1201119,C0008834
tt1201120,C0008835
tt1201121,C0008836
tt1201122,C0008837
tt1201123,C0008838
tt1201124,C0008839
tt1201125,C0008840
tt1201126,C0008841
tt1201127,C0008842
tt1201128,C0008843
tt1201129,C0008844
tt1201130,C0008845
tt1201131,C0008846
tt1201132,C0008847
tt1201133,C0008848
tt1201134,C0008849
tt1201135,C0008850
tt1201136,C0008851
tt1201137,C0008852
tt1201138,C0008853
tt1201139,C0008854
tt1201140,C0008855
tt1201141,C0008856
tt1201142,C0008857
tt1201143,C0008858
tt1201144,C0008859
tt1201145,C0008860
tt1201146,C0008861
tt1201147,C0008862
tt1201148,C0008863
tt1201149,C0008864
tt1201150,C0008865
tt1201151,C0008866
tt1201152,C0008867
tt1201153,C0008868
tt1201154,C0008869
tt1201155,C0008870
tt1201156,C0008871
tt1201157,C0008872
tt1201158,C0008873
tt1201159,C0008874
tt1201160,C0008875
tt1201161,C0008876
tt1201162,C0008877
tt1201163,C0008878
tt1201164,C0008879
tt1201165,C0008880
tt1201166,C0008881
tt1201167,C0008882
tt1201168,C0008883
tt1201169,C0008884
tt1201170,C0008885
tt1201171,C0008886
tt1201172,C0008887
tt1201173,C0008888
tt1201174,C0008889
tt1201175,C0008890
tt1201176,C0008891
tt1201177,C0008892
tt1201178,C0008893
tt1201179,C0008894
tt1201180,C0008895
tt1201181,C0008896
tt1201182,C0008897
tt1201183,C0008898
tt1201184,C0008899
tt1201185,C0008900
tt1201186,C0008901
tt1210301,C0008902
tt1210302,C0008903
tt1210303,C0008904
tt1210304,C0008905
tt1210305,C0008906
tt1210306,C0008907
tt1210307,C0008908
tt1210308,C0008909
tt1210309,C0008910
tt1211119,C0008911
tt1211120,C0008912
tt1211121,C0008913
tt1211122,C0008914
tt1211124,C0008915
tt1211125,C0008916
tt1211126,C0008917
tt1211127,C0008918
tt1211128,C0008919
tt1211129,C0008920
tt1211130,C0008921
tt1211131,C0008922
tt1211132,C0008923
tt1211133,C0008924
tt1211134,C0008925
tt1211135,C0008926
tt1211136,C0008927
tt1211137,C0008928
tt1211138,C0008929
tt1211139,C0008930
tt1211140,C0008931
tt1211141,C0008932
tt1211142,C0008933
tt1211143,C0008934
tt1211144,C0008935
tt1211145,C0008936
tt1211146,C0008937
tt1211147,C0008938
tt1211148,C0008939
tt1211149,C0008940
tt1211150,C0008941
tt1211151,C0008942
tt1211152,C0008943
tt1211153,C0008944
tt1211154,C0008945
tt1211155,C0008946
tt1211156,C0008947
tt1211157,C0008948
tt1211158,C0008949
tt1211159,C0008950
tt1211160,C0008951
tt1211161,C0008952
tt1211162,C0008953
tt1211163,C0008954
tt1211164,C0008955
tt1211165,C0008956
tt1211166,C0008957
tt1211167,C0008958
tt1211168,C0008959
tt1211169,C0008960
tt1211170,C0008961
tt1211171,C0008962
tt1211172,C0008963
tt1211173,C0008964
tt1211174,C0008965
tt1211175,C0008966
tt1211176,C0008967
tt1211177,C0008968
tt1211178,C0008969
tt1211179,C0008970
tt1211180,C0008971
tt1211181,C0008972
tt1211182,C0008973
tt1211183,C0008974
tt1211184,C0008975
tt1211185,C0008976
tt1211186,C0008977
tt1211187,C0008978
tt1211188,C0008979
tt1211189,C0008980
tt1211190,C0008981
tt1211191,C0008982
tt1211192,C0008983
tt1211193,C0008984
tt1211194,C0008985
tt1211195,C0008986
tt1211196,C0008987
tt1211197,C0008988
tt1211198,C0008989
tt1211199,C0008990
tt1211200,C0008991
tt1211202,C0008992
tt1211204,C0008993
tt1211207,C0008994
tt1211218,C0008995
am1221215,C0008996
am1221216,C0008997
am1221217,C0008998
am1221218,C0008999
am1221219,C0009000
am1221220,C0009001
am1221221,C0009002
am1221222,C0009003
am1221223,C0009004
am1221224,C0009005
am1221225,C0009006
am1221226,C0009007
am1221227,C0009008
am1221228,C0009009
am1221229,C0009010
am1221230,C0009011
am1221231,C0009012
am1221232,C0009013
am1221233,C0009014
am1221814,C0009015
am1221815,C0009016
am1221816,C0009017
am1221817,C0009018
am1221818,C0009019
am1221819,C0009020
am1221820,C0009021
am1221821,C0009022
am1221822,C0009023
am1221823,C0009024
am1221824,C0009025
am1221825,C0009026
am1221826,C0009027
am1221827,C0009028
am1221828,C0009029
am1221829,C0009030
am1221830,C0009031
am1221831,C0009032
am1221832,C0009033
am1221833,C0009034
am1222215,C0009035
bb1221000,C0009036
bb1221001,C0009037
bb1221002,C0009038
bb1221003,C0009039
bb1221004,C0009040
bb1221005,C0009041
bb1221006,C0009042
bb1221007,C0009043
bb1221008,C0009044
bb1221009,C0009045
bb1221010,C0009046
bb1221011,C0009047
bb1221012,C0009048
bb1221013,C0009049
bb1221014,C0009050
bb1221365,C0009051
bb1221366,C0009052
bb1221367,C0009053
bb1221368,C0009054
bb1221369,C0009055
bb1221370,C0009056
bb1221371,C0009057
bb1221372,C0009058
bb1221373,C0009059
bb1221374,C0009060
bb1221375,C0009061
bb1221376,C0009062
bb1221377,C0009063
bb1221378,C0009064
bb1221379,C0009065
bb1221380,C0009066
bb1221381,C0009067
bb1221382,C0009068
bb1221383,C0009069
bb1221384,C0009070
bb1221385,C0009071
bb1221386,C0009072
bb1221387,C0009073
bb1221388,C0009074
bb1221389,C0009075
bb1221390,C0009076
bb1221391,C0009077
bb1221392,C0009078
bb1221393,C0009079
bb1221394,C0009080
bb1221395,C0009081
bb1221396,C0009082
bb1221397,C0009083
bb1221398,C0009084
bb1221399,C0009085
bb1221400,C0009086
bb1221401,C0009087
bb1221402,C0009088
bb1221403,C0009089
bb1221404,C0009090
bb1221405,C0009091
bb1221406,C0009092
bb1221407,C0009093
bb1221408,C0009094
bb1221409,C0009095
bb1221410,C0009096
bb1221411,C0009097
bb1221412,C0009098
bb1221413,C0009099
bb1221414,C0009100
bb1221415,C0009101
bb1221416,C0009102
bb1221417,C0009103
bb1221418,C0009104
bb1221419,C0009105
bb1221420,C0009106
bb1221421,C0009107
ce1221044,C0009108
ce1221045,C0009109
ce1221046,C0009110
ce1221047,C0009111
ce1221048,C0009112
ce1221049,C0009113
ce1221050,C0009114
ce1221051,C0009115
ce1221052,C0009116
ce1221053,C0009117
ce1221054,C0009118
ce1221055,C0009119
ce1221056,C0009120
ce1221057,C0009121
ce1221058,C0009122
ce1221059,C0009123
ce1221060,C0009124
ce1221061,C0009125
ce1221062,C0009126
ce1221063,C0009127
ce1221064,C0009128
ce1221065,C0009129
ce1221066,C0009130
ce1221067,C0009131
ce1221068,C0009132
ce1221069,C0009133
ce1221070,C0009134
ce1221071,C0009135
ce1221072,C0009136
ce1221514,C0009137
ce1221515,C0009138
ce1221516,C0009139
ce1221517,C0009140
ce1221518,C0009141
ce1221519,C0009142
ce1221520,C0009143
ce1221521,C0009144
ce1221522,C0009145
ce1221523,C0009146
ce1221524,C0009147
ce1221525,C0009148
ce1221526,C0009149
ce1221527,C0009150
ce1221528,C0009151
ce1221529,C0009152
ce1221530,C0009153
ce1221531,C0009154
ce1221532,C0009155
ce1221533,C0009156
ce1221534,C0009157
ce1221535,C0009158
ce1221536,C0009159
ce1221537,C0009160
ce1221538,C0009161
ce1221539,C0009162
ce1221540,C0009163
ce1221541,C0009164
ce1221542,C0009165
ce1221543,C0009166
ce1221544,C0009167
ce1221545,C0009168
ce1221546,C0009169
ce1221547,C0009170
ce1221548,C0009171
ce1221549,C0009172
ce1221550,C0009173
ce1221551,C0009174
ce1221552,C0009175
ce1221553,C0009176
ce1221554,C0009177
ce1221555,C0009178
ce1221556,C0009179
ce1221557,C0009180
ce1221558,C0009181
ce1221559,C0009182
ce1221560,C0009183
ce1221561,C0009184
ce1221562,C0009185
ce1221563,C0009186
ce1221564,C0009187
ce1221565,C0009188
ce1221566,C0009189
ce1221567,C0009190
ce1221568,C0009191
ce1221569,C0009192
ce1221570,C0009193
ce1221571,C0009194
ce1221572,C0009195
ce1221573,C0009196
ce1221574,C0009197
ce1221575,C0009198
ce1221576,C0009199
ce1221577,C0009200
ce1221578,C0009201
ce1221579,C0009202
ce1221580,C0009203
ce1221581,C0009204
ce1221582,C0009205
ce1221583,C0009206
ce1221584,C0009207
ce1221585,C0009208
ce1221586,C0009209
ce1221587,C0009210
ce1221588,C0009211
ce1221589,C0009212
ce1221590,C0009213
