PersonID,GroupID
me1210970,G0000026
me1210971,G0000026
me1210972,G0000026
me1210973,G0000026
me1210976,G0000026
me1210979,G0000026
me1210981,G0000026
me1210982,G0000026
me1210983,G0000026
me1210985,G0000026
me1210986,G0000026
me1210987,G0000026
me1210988,G0000026
me1210989,G0000026
me1210990,G0000026
me1210991,G0000026
me1210992,G0000026
me1210993,G0000026
me1210994,G0000026
me1210995,G0000026
me1210996,G0000026
me1210997,G0000026
me1210998,G0000026
me1211000,G0000026
me1211001,G0000026
me1211002,G0000026
me1211003,G0000026
me1211005,G0000026
me1211006,G0000026
me1211007,G0000026
me1211008,G0000026
me1211009,G0000026
me1211011,G0000026
me1211012,G0000026
me1211013,G0000026
me1211014,G0000026
me1211015,G0000026
me1211016,G0000026
me1211017,G0000026
me1211018,G0000026
me1211019,G0000026
me1211020,G0000026
me1211021,G0000026
me1211022,G0000026
me1211023,G0000026
me1211024,G0000026
me1211025,G0000026
me1211026,G0000026
me1211027,G0000026
me1211028,G0000026
me1211029,G0000026
me1211030,G0000026
me1211031,G0000026
me1211032,G0000026
me1211033,G0000026
me1211034,G0000026
me1211035,G0000026
me1211036,G0000026
me1211037,G0000026
me1211038,G0000026
me1211039,G0000026
me1211040,G0000026
me1211041,G0000026
me1211062,G0000026
me1211216,G0000026
me1211217,G0000026
me1211220,G0000026
me2190858,G0000027
me2190859,G0000027
me2190860,G0000027
me2190862,G0000027
me2190863,G0000027
me2190865,G0000027
me2190866,G0000027
me2190867,G0000027
me2190868,G0000027
me2190869,G0000027
me2190870,G0000027
me2190871,G0000027
me2190872,G0000027
me2190873,G0000027
me2190875,G0000027
me2190876,G0000027
me2190878,G0000027
me2190879,G0000027
me2190880,G0000027
me2190881,G0000027
me2190885,G0000027
me2190886,G0000027
me2190887,G0000027
me2190888,G0000027
me2190889,G0000027
me2190890,G0000027
me2190893,G0000027
me2190894,G0000027
me2190895,G0000027
me2190896,G0000027
me2190897,G0000027
me2190898,G0000027
me2190900,G0000027
me2190901,G0000027
me2190902,G0000027
me2190903,G0000027
me2190904,G0000027
me2190905,G0000027
me2190906,G0000027
me2190907,G0000027
me2190908,G0000027
me2190909,G0000027
me2190910,G0000027
me2190911,G0000027
me2190912,G0000027
me2190913,G0000027
me2190915,G0000027
me2190916,G0000027
me2190917,G0000027
me2190918,G0000027
me2190919,G0000027
me2190921,G0000027
me2190922,G0000027
me2190924,G0000027
me2190925,G0000027
me2190927,G0000027
me2190928,G0000027
me2190929,G0000027
me2190930,G0000027
me2190931,G0000027
me2190932,G0000027
me2190933,G0000027
me2190934,G0000027
me2190935,G0000027
me2190936,G0000027
me2190937,G0000027
me2190938,G0000027
me2190939,G0000027
me2190940,G0000027
me2190942,G0000027
me2190943,G0000027
me2191078,G0000027
me2191079,G0000027
me2191080,G0000027
me2191081,G0000027
me2200990,G0000027
me2200991,G0000027
me2200992,G0000027
me2200993,G0000027
me2200994,G0000027
me2200995,G0000027
me2200996,G0000027
me2200997,G0000027
me2200998,G0000027
me2200999,G0000027
me2201000,G0000027
me2201001,G0000027
me2201003,G0000027
me2201004,G0000027
me2201005,G0000027
me2201006,G0000027
me2201007,G0000027
me2201008,G0000027
me2201009,G0000027
me2201010,G0000027
me2201011,G0000027
me2201012,G0000027
me2201014,G0000027
me2201016,G0000027
me2201017,G0000027
me2201018,G0000027
me2201019,G0000027
me2201020,G0000027
me2201022,G0000027
me2201023,G0000027
me2201024,G0000027
me2201025,G0000027
me2201026,G0000027
me2201027,G0000027
me2201028,G0000027
me2201029,G0000027
me2201030,G0000027
me2201031,G0000027
me2201032,G0000027
me2201033,G0000027
me2201034,G0000027
me2201035,G0000027
me2201036,G0000027
me2201037,G0000027
me2201038,G0000027
me2201039,G0000027
me2201040,G0000027
me2201041,G0000027
me2201042,G0000027
me2201043,G0000027
me2201044,G0000027
me2201045,G0000027
me2201046,G0000027
me2201047,G0000027
me2201048,G0000027
me2201049,G0000027
me2201050,G0000027
me2201051,G0000027
me2201052,G0000027
me2201053,G0000027
me2201054,G0000027
me2201055,G0000027
me2201057,G0000027
me2201058,G0000027
me2201059,G0000027
me2201060,G0000027
me2201061,G0000027
me2201062,G0000027
me2201063,G0000027
me2201064,G0000027
me2201065,G0000027
me2201066,G0000027
me2201067,G0000027
me2201068,G0000027
me2201069,G0000027
me2201070,G0000027
me2201071,G0000027
me2201072,G0000027
me2201073,G0000027
me2201074,G0000027
me2201075,G0000027
me2201196,G0000027
me2201197,G0000027
me2210290,G0000027
me2210291,G0000027
me2210292,G0000027
me2210293,G0000027
me2210294,G0000027
me2210295,G0000027
me2210296,G0000027
me2210297,G0000027
me2210298,G0000027
me2210299,G0000027
me2210300,G0000027
me2211042,G0000027
me2211043,G0000027
me2211044,G0000027
me2211047,G0000027
me2211048,G0000027
me2211050,G0000027
me2211053,G0000027
me2211054,G0000027
me2211055,G0000027
me2211056,G0000027
me2211057,G0000027
me2211058,G0000027
me2211059,G0000027
me2211060,G0000027
me2211061,G0000027
me2211063,G0000027
me2211064,G0000027
me2211065,G0000027
me2211066,G0000027
me2211067,G0000027
me2211068,G0000027
me2211069,G0000027
me2211070,G0000027
me2211071,G0000027
me2211073,G0000027
me2211074,G0000027
me2211075,G0000027
me2211076,G0000027
me2211077,G0000027
me2211078,G0000027
me2211079,G0000027
me2211080,G0000027
me2211081,G0000027
me2211082,G0000027
me2211083,G0000027
me2211084,G0000027
me2211085,G0000027
me2211087,G0000027
me2211088,G0000027
me2211089,G0000027
me2211090,G0000027
me2211091,G0000027
me2211092,G0000027
me2211093,G0000027
me2211094,G0000027
me2211095,G0000027
me2211096,G0000027
me2211097,G0000027
me2211098,G0000027
me2211099,G0000027
me2211100,G0000027
me2211101,G0000027
me2211102,G0000027
me2211103,G0000027
me2211104,G0000027
me2211105,G0000027
me2211106,G0000027
me2211107,G0000027
me2211109,G0000027
me2211110,G0000027
me2211111,G0000027
me2211112,G0000027
me2211113,G0000027
me2211114,G0000027
me2211115,G0000027
me2211116,G0000027
me2211117,G0000027
me2211118,G0000027
me2211208,G0000027
me2211215,G0000027
me2211223,G0000027
ms1200737,G0000024
ms1200738,G0000024
ms1200739,G0000024
ms1200740,G0000024
ms1200741,G0000024
ms1200742,G0000024
ms1200743,G0000024
ms1200745,G0000024
ms1200746,G0000024
ms1200747,G0000024
ms1200748,G0000024
ms1200749,G0000024
ms1200750,G0000024
ms1200751,G0000024
ms1200752,G0000024
ms1200753,G0000024
ms1200754,G0000024
ms1200755,G0000024
ms1200756,G0000024
ms1200757,G0000024
ms1200758,G0000024
ms1200759,G0000024
ms1200760,G0000024
ms1200761,G0000024
ms1200762,G0000024
ms1200763,G0000024
ms1200764,G0000024
ms1200765,G0000024
ms1200766,G0000024
ms1200767,G0000024
ms1200768,G0000024
ms1200769,G0000024
ms1200770,G0000024
ms1200772,G0000024
ms1200773,G0000024
ms1200774,G0000024
ms1200775,G0000024
ms1210226,G0000024
ms1210849,G0000024
ms1210850,G0000024
ms1210851,G0000024
ms1210852,G0000024
ms1210853,G0000024
ms1210854,G0000024
ms1210855,G0000024
ms1210856,G0000024
ms1210857,G0000024
ms1210858,G0000024
ms1210859,G0000024
ms1210860,G0000024
ms1210861,G0000024
ms1210862,G0000024
ms1210863,G0000024
ms1210864,G0000024
ms1210865,G0000024
ms1210866,G0000024
ms1210867,G0000024
ms1210868,G0000024
ms1210869,G0000024
ms1210871,G0000024
ms1210872,G0000024
ms1210873,G0000024
ms1210874,G0000024
ms1210875,G0000024
ms1210876,G0000024
ms1210877,G0000024
ms1210878,G0000024
ms1210879,G0000024
ms1210880,G0000024
ms1210881,G0000024
ms1210882,G0000024
ms1210883,G0000024
ms1210884,G0000024
ms1210885,G0000024
ms1210886,G0000024
ms1211221,G0000024
mt1190068,G0000025
mt1190075,G0000025
mt1190079,G0000025
mt1190262,G0000025
mt1190285,G0000025
mt1190463,G0000025
mt1190512,G0000025
mt1190556,G0000025
mt1190652,G0000025
mt1190658,G0000025
mt1190668,G0000025
mt1190669,G0000025
mt1190670,G0000025
mt1190672,G0000025
mt1190674,G0000025
mt1190675,G0000025
mt1190676,G0000025
mt1190677,G0000025
mt1190678,G0000025
mt1190679,G0000025
mt1190680,G0000025
mt1190681,G0000025
mt1190682,G0000025
mt1190683,G0000025
mt1190684,G0000025
mt1190685,G0000025
mt1190686,G0000025
mt1190687,G0000025
mt1190688,G0000025
mt1190689,G0000025
mt1190690,G0000025
mt1190691,G0000025
mt1190692,G0000025
mt1190693,G0000025
mt1190694,G0000025
mt1190695,G0000025
mt1190696,G0000025
mt1190697,G0000025
mt1190698,G0000025
mt1190700,G0000025
mt1190701,G0000025
mt1190702,G0000025
mt1190703,G0000025
mt1190704,G0000025
mt1190705,G0000025
mt1190706,G0000025
mt1190707,G0000025
mt1190708,G0000025
mt1190709,G0000025
mt1190710,G0000025
mt1190711,G0000025
mt1190712,G0000025
mt1190713,G0000025
mt1190714,G0000025
mt1190715,G0000025
mt1190716,G0000025
mt1190717,G0000025
mt1190718,G0000025
mt1190719,G0000025
mt1190720,G0000025
mt1190721,G0000025
mt1190723,G0000025
mt1190724,G0000025
mt1190725,G0000025
mt1190726,G0000025
mt1190727,G0000025
mt1190728,G0000025
mt1190729,G0000025
mt1190730,G0000025
mt1190731,G0000025
mt1190732,G0000025
mt1190733,G0000025
mt1190734,G0000025
mt1190735,G0000025
mt1190736,G0000025
mt1190759,G0000025
mt1190762,G0000025
mt1190764,G0000025
mt1190765,G0000025
mt1190961,G0000025
mt1200128,G0000025
mt1200143,G0000025
mt1200465,G0000025
mt1200619,G0000025
mt1200656,G0000025
mt1200776,G0000025
mt1200777,G0000025
mt1200778,G0000025
mt1200779,G0000025
mt1200780,G0000025
mt1200781,G0000025
mt1200782,G0000025
mt1200783,G0000025
mt1200784,G0000025
mt1200785,G0000025
mt1200786,G0000025
mt1200787,G0000025
mt1200788,G0000025
mt1200789,G0000025
mt1200790,G0000025
mt1200791,G0000025
mt1200792,G0000025
mt1200793,G0000025
mt1200794,G0000025
mt1200795,G0000025
mt1200796,G0000025
mt1200797,G0000025
mt1200798,G0000025
mt1200799,G0000025
mt1200800,G0000025
mt1200801,G0000025
mt1200802,G0000025
mt1200803,G0000025
mt1200804,G0000025
mt1200805,G0000025
mt1200806,G0000025
mt1200807,G0000025
mt1200808,G0000025
mt1200809,G0000025
mt1200810,G0000025
mt1200811,G0000025
mt1200812,G0000025
mt1200813,G0000025
mt1200814,G0000025
mt1200815,G0000025
mt1200816,G0000025
mt1200817,G0000025
mt1200818,G0000025
mt1200819,G0000025
mt1200820,G0000025
mt1200821,G0000025
mt1200822,G0000025
mt1200823,G0000025
mt1200824,G0000025
mt1200825,G0000025
mt1200826,G0000025
mt1200827,G0000025
mt1200828,G0000025
mt1200829,G0000025
mt1200830,G0000025
mt1200831,G0000025
mt1200832,G0000025
mt1200833,G0000025
mt1200834,G0000025
mt1200835,G0000025
mt1200836,G0000025
mt1200838,G0000025
mt1200839,G0000025
mt1200841,G0000025
mt1200842,G0000025
mt1200843,G0000025
mt1200844,G0000025
mt1200845,G0000025
mt1200846,G0000025
mt1200847,G0000025
mt1200848,G0000025
mt1200849,G0000025
mt1200850,G0000025
mt1200851,G0000025
mt1200852,G0000025
mt1200853,G0000025
mt1200854,G0000025
mt1200855,G0000025
mt1200856,G0000025
mt1200857,G0000025
mt1200858,G0000025
mt1200859,G0000025
mt1200860,G0000025
mt1200861,G0000025
mt1200862,G0000025
mt1200863,G0000025
mt1200864,G0000025
mt1200868,G0000025
mt1200887,G0000025
mt1210143,G0000025
mt1210227,G0000025
mt1210228,G0000025
mt1210230,G0000025
mt1210231,G0000025
mt1210232,G0000025
mt1210233,G0000025
mt1210234,G0000025
mt1210235,G0000025
mt1210236,G0000025
mt1210237,G0000025
mt1210238,G0000025
mt1210239,G0000025
mt1210240,G0000025
mt1210241,G0000025
mt1210242,G0000025
mt1210244,G0000025
mt1210245,G0000025
mt1210246,G0000025
mt1210247,G0000025
mt1210248,G0000025
mt1210250,G0000025
mt1210251,G0000025
mt1210252,G0000025
mt1210253,G0000025
mt1210254,G0000025
mt1210255,G0000025
mt1210256,G0000025
mt1210257,G0000025
mt1210258,G0000025
mt1210259,G0000025
mt1210260,G0000025
mt1210261,G0000025
mt1210262,G0000025
mt1210263,G0000025
mt1210264,G0000025
mt1210286,G0000025
mt1210434,G0000025
mt1210623,G0000025
mt1210637,G0000025
mt1210678,G0000025
mt1210697,G0000025
mt1210700,G0000025
mt1210702,G0000025
mt1210703,G0000025
mt1210740,G0000025
mt1210822,G0000025
mt1210887,G0000025
mt1210888,G0000025
mt1210889,G0000025
mt1210890,G0000025
mt1210892,G0000025
mt1210893,G0000025
mt1210894,G0000025
mt1210895,G0000025
mt1210896,G0000025
mt1210897,G0000025
mt1210898,G0000025
mt1210899,G0000025
mt1210900,G0000025
mt1210901,G0000025
mt1210902,G0000025
mt1210903,G0000025
mt1210904,G0000025
mt1210905,G0000025
mt1210906,G0000025
mt1210907,G0000025
mt1210908,G0000025
mt1210909,G0000025
mt1210910,G0000025
mt1210911,G0000025
mt1210912,G0000025
mt1210913,G0000025
mt1210916,G0000025
mt1210918,G0000025
mt1210919,G0000025
mt1210920,G0000025
mt1210921,G0000025
mt1210922,G0000025
mt1210923,G0000025
mt1210924,G0000025
mt1210925,G0000025
mt1210926,G0000025
mt1210927,G0000025
mt1210928,G0000025
mt1210929,G0000025
mt1210930,G0000025
mt1210931,G0000025
mt1210932,G0000025
mt1210933,G0000025
mt1210934,G0000025
mt1210935,G0000025
mt1210936,G0000025
mt1210937,G0000025
mt1210938,G0000025
mt6190493,G0000032
mt6190628,G0000032
mt6190631,G0000032
mt6190737,G0000032
mt6190738,G0000032
mt6190739,G0000032
mt6190740,G0000032
mt6190741,G0000032
mt6190742,G0000032
mt6190743,G0000032
mt6190744,G0000032
mt6190745,G0000032
mt6190746,G0000032
mt6190747,G0000032
mt6190748,G0000032
mt6190749,G0000032
mt6190751,G0000032
mt6190752,G0000032
mt6190753,G0000032
mt6190754,G0000032
mt6190755,G0000032
mt6190756,G0000032
mt6190757,G0000032
mt6190758,G0000032
mt6190760,G0000032
mt6190761,G0000032
mt6190763,G0000032
mt6190766,G0000032
mt6190767,G0000032
mt6190824,G0000032
mt6190837,G0000032
mt6190838,G0000032
mt6190997,G0000032
mt6200159,G0000032
mt6200234,G0000032
mt6200307,G0000032
mt6200571,G0000032
mt6200581,G0000032
mt6200618,G0000032
mt6200865,G0000032
mt6200866,G0000032
mt6200867,G0000032
mt6200870,G0000032
mt6200871,G0000032
mt6200872,G0000032
mt6200873,G0000032
mt6200874,G0000032
mt6200875,G0000032
mt6200876,G0000032
mt6200877,G0000032
mt6200879,G0000032
mt6200880,G0000032
mt6200881,G0000032
mt6200882,G0000032
mt6200883,G0000032
mt6200884,G0000032
mt6200885,G0000032
mt6200886,G0000032
mt6200888,G0000032
mt6200889,G0000032
mt6200890,G0000032
mt6200892,G0000032
mt6200893,G0000032
mt6200894,G0000032
mt6200895,G0000032
mt6200896,G0000032
mt6200897,G0000032
mt6200986,G0000032
mt6210265,G0000032
mt6210266,G0000032
mt6210267,G0000032
mt6210268,G0000032
mt6210269,G0000032
mt6210270,G0000032
mt6210814,G0000032
mt6210939,G0000032
mt6210940,G0000032
mt6210941,G0000032
mt6210942,G0000032
mt6210943,G0000032
mt6210944,G0000032
mt6210945,G0000032
mt6210946,G0000032
mt6210947,G0000032
mt6210949,G0000032
mt6210950,G0000032
mt6210951,G0000032
mt6210952,G0000032
mt6210953,G0000032
mt6210954,G0000032
mt6210955,G0000032
mt6210956,G0000032
mt6210957,G0000032
mt6210958,G0000032
mt6210959,G0000032
mt6210960,G0000032
mt6210961,G0000032
mt6210963,G0000032
mt6210964,G0000032
mt6210965,G0000032
mt6210966,G0000032
mt6211051,G0000032
ph1190082,G0000028
ph1190211,G0000028
ph1190608,G0000028
ph1190609,G0000028
ph1190610,G0000028
ph1190612,G0000028
ph1190613,G0000028
ph1190614,G0000028
ph1190615,G0000028
ph1190616,G0000028
ph1190618,G0000028
ph1190619,G0000028
ph1190620,G0000028
ph1190621,G0000028
ph1190623,G0000028
ph1190625,G0000028
ph1190626,G0000028
ph1190627,G0000028
ph1190629,G0000028
ph1190630,G0000028
ph1190632,G0000028
ph1190633,G0000028
ph1190634,G0000028
ph1190636,G0000028
ph1190637,G0000028
ph1190638,G0000028
ph1190639,G0000028
ph1190640,G0000028
ph1190641,G0000028
ph1190642,G0000028
ph1190643,G0000028
ph1190644,G0000028
ph1190645,G0000028
ph1190646,G0000028
ph1190647,G0000028
ph1190648,G0000028
ph1190649,G0000028
ph1190650,G0000028
ph1190651,G0000028
ph1190653,G0000028
ph1190654,G0000028
ph1190655,G0000028
ph1190656,G0000028
ph1190659,G0000028
ph1190660,G0000028
ph1190662,G0000028
ph1190663,G0000028
ph1190665,G0000028
ph1190666,G0000028
ph1190667,G0000028
ph1199009,G0000028
ph1199159,G0000028
ph1200675,G0000028
ph1200676,G0000028
ph1200677,G0000028
ph1200678,G0000028
ph1200679,G0000028
ph1200680,G0000028
ph1200681,G0000028
ph1200682,G0000028
ph1200683,G0000028
ph1200684,G0000028
ph1200685,G0000028
ph1200686,G0000028
ph1200687,G0000028
ph1200688,G0000028
ph1200689,G0000028
ph1200690,G0000028
ph1200691,G0000028
ph1200692,G0000028
ph1200693,G0000028
ph1200694,G0000028
ph1200695,G0000028
ph1200696,G0000028
ph1200697,G0000028
ph1200698,G0000028
ph1200699,G0000028
ph1200700,G0000028
ph1200701,G0000028
ph1200702,G0000028
ph1200703,G0000028
ph1200704,G0000028
ph1200705,G0000028
ph1200706,G0000028
ph1200707,G0000028
ph1200708,G0000028
ph1200709,G0000028
ph1200710,G0000028
ph1200711,G0000028
ph1200712,G0000028
ph1200713,G0000028
ph1200714,G0000028
ph1200715,G0000028
ph1200716,G0000028
ph1200717,G0000028
ph1200718,G0000028
ph1200719,G0000028
ph1200720,G0000028
ph1200721,G0000028
ph1200722,G0000028
ph1200723,G0000028
ph1200724,G0000028
ph1200725,G0000028
ph1200726,G0000028
ph1200727,G0000028
ph1200728,G0000028
ph1200729,G0000028
ph1200730,G0000028
ph1200731,G0000028
ph1200732,G0000028
ph1200733,G0000028
ph1200734,G0000028
ph1200735,G0000028
ph1200736,G0000028
ph1201194,G0000028
ph1210207,G0000028
ph1210208,G0000028
ph1210210,G0000028
ph1210212,G0000028
ph1210213,G0000028
ph1210214,G0000028
ph1210215,G0000028
ph1210216,G0000028
ph1210217,G0000028
ph1210218,G0000028
ph1210219,G0000028
ph1210220,G0000028
ph1210221,G0000028
ph1210222,G0000028
ph1210223,G0000028
ph1210224,G0000028
ph1210225,G0000028
ph1210807,G0000028
ph1210808,G0000028
ph1210810,G0000028
ph1210811,G0000028
ph1210812,G0000028
ph1210813,G0000028
ph1210815,G0000028
ph1210816,G0000028
ph1210817,G0000028
ph1210818,G0000028
ph1210819,G0000028
ph1210820,G0000028
ph1210821,G0000028
ph1210823,G0000028
ph1210824,G0000028
ph1210825,G0000028
ph1210826,G0000028
ph1210827,G0000028
ph1210828,G0000028
ph1210829,G0000028
ph1210830,G0000028
ph1210831,G0000028
ph1210832,G0000028
ph1210833,G0000028
ph1210834,G0000028
ph1210835,G0000028
ph1210836,G0000028
ph1210837,G0000028
ph1210838,G0000028
ph1210839,G0000028
ph1210840,G0000028
ph1210841,G0000028
ph1210842,G0000028
ph1210843,G0000028
ph1210844,G0000028
ph1210845,G0000028
ph1210846,G0000028
ph1210847,G0000028
ph1210848,G0000028
ph1211219,G0000028
tt1190946,G0000029
tt1190947,G0000029
tt1190948,G0000029
tt1190949,G0000029
tt1190950,G0000029
tt1190952,G0000029
tt1190953,G0000029
tt1190954,G0000029
tt1190955,G0000029
tt1190956,G0000029
tt1190957,G0000029
tt1190959,G0000029
tt1190962,G0000029
tt1190963,G0000029
tt1190965,G0000029
tt1190966,G0000029
tt1190968,G0000029
tt1190970,G0000029
tt1190971,G0000029
tt1190972,G0000029
tt1190973,G0000029
tt1190974,G0000029
tt1190975,G0000029
tt1190976,G0000029
tt1190977,G0000029
tt1190978,G0000029
tt1190979,G0000029
tt1190980,G0000029
tt1190981,G0000029
tt1190982,G0000029
tt1190983,G0000029
tt1190984,G0000029
tt1190985,G0000029
tt1190986,G0000029
tt1190988,G0000029
tt1190989,G0000029
tt1190990,G0000029
tt1190991,G0000029
tt1190992,G0000029
tt1190993,G0000029
tt1190994,G0000029
tt1190995,G0000029
tt1190996,G0000029
tt1190999,G0000029
tt1191000,G0000029
tt1191001,G0000029
tt1191002,G0000029
tt1191003,G0000029
tt1191004,G0000029
tt1191005,G0000029
tt1191006,G0000029
tt1191007,G0000029
tt1191008,G0000029
tt1191009,G0000029
tt1191010,G0000029
tt1191011,G0000029
tt1191013,G0000029
tt1191014,G0000029
tt1191019,G0000029
tt1191020,G0000029
tt1191021,G0000029
tt1191022,G0000029
tt1191023,G0000029
tt1191024,G0000029
tt1191025,G0000029
tt1191026,G0000029
tt1191027,G0000029
tt1191028,G0000029
tt1191029,G0000029
tt1191030,G0000029
tt1191031,G0000029
tt1191032,G0000029
tt1191033,G0000029
tt1191034,G0000029
tt1191036,G0000029
tt1191037,G0000029
tt1191038,G0000029
tt1191039,G0000029
tt1191040,G0000029
tt1191041,G0000029
tt1191043,G0000029
tt1191044,G0000029
tt1191045,G0000029
tt1191047,G0000029
tt1191048,G0000029
tt1191049,G0000029
tt1191050,G0000029
tt1191051,G0000029
tt1191053,G0000029
tt1191055,G0000029
tt1191056,G0000029
tt1191059,G0000029
tt1191060,G0000029
tt1191061,G0000029
tt1191063,G0000029
tt1191067,G0000029
tt1191084,G0000029
tt1191085,G0000029
tt1191087,G0000029
tt1191088,G0000029
tt1191089,G0000029
tt1191090,G0000029
tt1191091,G0000029
tt1191092,G0000029
tt1191093,G0000029
tt1191094,G0000029
tt1201076,G0000029
tt1201077,G0000029
tt1201078,G0000029
tt1201079,G0000029
tt1201080,G0000029
tt1201081,G0000029
tt1201082,G0000029
tt1201083,G0000029
tt1201084,G0000029
tt1201085,G0000029
tt1201086,G0000029
tt1201087,G0000029
tt1201088,G0000029
tt1201089,G0000029
tt1201090,G0000029
tt1201091,G0000029
tt1201092,G0000029
tt1201093,G0000029
tt1201094,G0000029
tt1201095,G0000029
tt1201096,G0000029
tt1201097,G0000029
tt1201098,G0000029
tt1201099,G0000029
tt1201100,G0000029
tt1201101,G0000029
tt1201102,G0000029
tt1201103,G0000029
tt1201104,G0000029
tt1201105,G0000029
tt1201106,G0000029
tt1201107,G0000029
tt1201108,G0000029
tt1201109,G0000029
tt1201110,G0000029
tt1201111,G0000029
tt1201112,G0000029
tt1201113,G0000029
tt1201114,G0000029
tt1201115,G0000029
tt1201116,G0000029
tt1201117,G0000029
tt1201118,G0000029
tt1201119,G0000029
tt1201120,G0000029
tt1201121,G0000029
tt1201122,G0000029
tt1201123,G0000029
tt1201124,G0000029
tt1201125,G0000029
tt1201126,G0000029
tt1201127,G0000029
tt1201128,G0000029
tt1201129,G0000029
tt1201130,G0000029
tt1201131,G0000029
tt1201132,G0000029
tt1201133,G0000029
tt1201134,G0000029
tt1201135,G0000029
tt1201136,G0000029
tt1201137,G0000029
tt1201138,G0000029
tt1201139,G0000029
tt1201140,G0000029
tt1201141,G0000029
tt1201142,G0000029
tt1201143,G0000029
tt1201144,G0000029
tt1201145,G0000029
tt1201146,G0000029
tt1201147,G0000029
tt1201148,G0000029
tt1201149,G0000029
tt1201150,G0000029
tt1201151,G0000029
tt1201152,G0000029
tt1201153,G0000029
tt1201154,G0000029
tt1201155,G0000029
tt1201156,G0000029
tt1201157,G0000029
tt1201158,G0000029
tt1201159,G0000029
tt1201160,G0000029
tt1201161,G0000029
tt1201162,G0000029
tt1201163,G0000029
tt1201164,G0000029
tt1201165,G0000029
tt1201166,G0000029
tt1201167,G0000029
tt1201168,G0000029
tt1201169,G0000029
tt1201170,G0000029
tt1201171,G0000029
tt1201172,G0000029
tt1201173,G0000029
tt1201174,G0000029
tt1201175,G0000029
tt1201176,G0000029
tt1201177,G0000029
tt1201178,G0000029
tt1201179,G0000029
tt1201180,G0000029
tt1201181,G0000029
tt1201182,G0000029
tt1201183,G0000029
tt1201184,G0000029
tt1201185,G0000029
tt1201186,G0000029
tt1210301,G0000029
tt1210302,G0000029
tt1210303,G0000029
tt1210304,G0000029
tt1210305,G0000029
tt1210306,G0000029
tt1210307,G0000029
tt1210308,G0000029
tt1210309,G0000029
tt1211119,G0000029
tt1211120,G0000029
tt1211121,G0000029
tt1211122,G0000029
tt1211124,G0000029
tt1211125,G0000029
tt1211126,G0000029
tt1211127,G0000029
tt1211128,G0000029
tt1211129,G0000029
tt1211130,G0000029
tt1211131,G0000029
tt1211132,G0000029
tt1211133,G0000029
tt1211134,G0000029
tt1211135,G0000029
tt1211136,G0000029
tt1211137,G0000029
tt1211138,G0000029
tt1211139,G0000029
tt1211140,G0000029
tt1211141,G0000029
tt1211142,G0000029
tt1211143,G0000029
tt1211144,G0000029
tt1211145,G0000029
tt1211146,G0000029
tt1211147,G0000029
tt1211148,G0000029
tt1211149,G0000029
tt1211150,G0000029
tt1211151,G0000029
tt1211152,G0000029
tt1211153,G0000029
tt1211154,G0000029
tt1211155,G0000029
tt1211156,G0000029
tt1211157,G0000029
tt1211158,G0000029
tt1211159,G0000029
tt1211160,G0000029
tt1211161,G0000029
tt1211162,G0000029
tt1211163,G0000029
tt1211164,G0000029
tt1211165,G0000029
tt1211166,G0000029
tt1211167,G0000029
tt1211168,G0000029
tt1211169,G0000029
tt1211170,G0000029
tt1211171,G0000029
tt1211172,G0000029
tt1211173,G0000029
tt1211174,G0000029
tt1211175,G0000029
tt1211176,G0000029
tt1211177,G0000029
tt1211178,G0000029
tt1211179,G0000029
tt1211180,G0000029
tt1211181,G0000029
tt1211182,G0000029
tt1211183,G0000029
tt1211184,G0000029
tt1211185,G0000029
tt1211186,G0000029
tt1211187,G0000029
tt1211188,G0000029
tt1211189,G0000029
tt1211190,G0000029
tt1211191,G0000029
tt1211192,G0000029
tt1211193,G0000029
tt1211194,G0000029
tt1211195,G0000029
tt1211196,G0000029
tt1211197,G0000029
tt1211198,G0000029
tt1211199,G0000029
tt1211200,G0000029
tt1211202,G0000029
tt1211204,G0000029
tt1211207,G0000029
tt1211218,G0000029
am1221215,G0000016
am1221216,G0000016
am1221217,G0000016
am1221218,G0000016
am1221219,G0000016
am1221220,G0000016
am1221221,G0000016
am1221222,G0000016
am1221223,G0000016
am1221224,G0000016
am1221225,G0000016
am1221226,G0000016
am1221227,G0000016
am1221228,G0000016
am1221229,G0000016
am1221230,G0000016
am1221231,G0000016
am1221232,G0000016
am1221233,G0000016
am1221814,G0000016
am1221815,G0000016
am1221816,G0000016
am1221817,G0000016
am1221818,G0000016
am1221819,G0000016
am1221820,G0000016
am1221821,G0000016
am1221822,G0000016
am1221823,G0000016
am1221824,G0000016
am1221825,G0000016
am1221826,G0000016
am1221827,G0000016
am1221828,G0000016
am1221829,G0000016
am1221830,G0000016
am1221831,G0000016
am1221832,G0000016
am1221833,G0000016
am1222215,G0000016
bb1221000,G0000017
bb1221001,G0000017
bb1221002,G0000017
bb1221003,G0000017
bb1221004,G0000017
bb1221005,G0000017
bb1221006,G0000017
bb1221007,G0000017
bb1221008,G0000017
bb1221009,G0000017
bb1221010,G0000017
bb1221011,G0000017
bb1221012,G0000017
bb1221013,G0000017
bb1221014,G0000017
bb1221365,G0000017
bb1221366,G0000017
bb1221367,G0000017
bb1221368,G0000017
bb1221369,G0000017
bb1221370,G0000017
bb1221371,G0000017
bb1221372,G0000017
bb1221373,G0000017
bb1221374,G0000017
bb1221375,G0000017
